ID	TITLE
00001	CS 110                                                                          
00002	CS 170                                                                          
00003	CS 171                                                                          
00004	CS 211                                                                          
00005	CS 224                                                                          
00006	CS 253                                                                          
00007	CS 255                                                                          
00008	CS 312                                                                          
00009	CS 325                                                                          
00010	CS 326                                                                          
00011	CS 334                                                                          
00012	CS 350                                                                          
00013	CS 370                                                                          
00014	CS 371W                                                                         
00015	CS 377                                                                          
00016	CS 470                                                                          
00017	CS 485                                                                          
00018	CS 485                                                                          
00019	CS 485                                                                          
00020	CS 485                                                                          
00021	CS 485                                                                          
00022	CS 526                                                                          
00023	CS 534                                                                          
00024	CS 551                                                                          
00025	CS 571                                                                          
00026	CS 573                                                                          
00027	CS 584                                                                          
00028	CS 584                                                                          
00029	CS 584                                                                          
00030	CS 584                                                                          
00031	CS 596R                                                                         
00032	CS 597R                                                                         
00033	CS 598R                                                                         
00034	CS 599R                                                                         
00035	CS 700R                                                                         
00036	CS 799R                                                                         
